Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
10.728773,DollarsPlusPlus_1,Tick,99,51,48,-48,127000,127500,-1915,4215,-8025,OK
11.02722,RenTech_1,Tick,42,20,22,-22,127400,127500,-408,15208,13008,OK
11.02722,hbxql_114514,Tick,125,25,100,-100,127400,127500,-1875,47975,37975,OK
11.02722,ZenlikeTrading_428586,Tick,57,30,27,-27,127400,127500,686,15814,13114,OK
11.02722,Himalayas_748297,Tick,26,14,12,-12,127400,127500,140,-3240,-4440,OK
11.02722,Quicker_1024,Tick,141,116,25,-25,127400,127500,812,-9712,-12212,OK
11.02722,Triumphal_Zephyr_112358,Tick,0,0,0,0,127400,127500,0,0,0,OK
11.02722,DollarsPlusPlus_1,Tick,99,51,48,-48,127400,127500,-1915,4215,-585,OK
11.208309,RenTech_1,Tick,42,20,22,-22,127400,127600,-408,15208,10808,OK
11.208309,hbxql_114514,Tick,125,25,100,-100,127400,127600,-1875,47975,27975,OK
11.208309,ZenlikeTrading_428586,Tick,57,30,27,-27,127400,127600,686,15814,10414,OK
11.208309,Himalayas_748297,Tick,26,14,12,-12,127400,127600,140,-3240,-5640,OK
11.208309,Quicker_1024,Tick,141,116,25,-25,127400,127600,812,-9712,-14712,OK
11.208309,Triumphal_Zephyr_112358,Tick,0,0,0,0,127400,127600,0,0,0,OK
11.208309,DollarsPlusPlus_1,Tick,99,51,48,-48,127400,127600,-1915,4215,-5385,OK
11.502519,RenTech_1,Tick,42,30,12,-12,127900,127600,-536,16336,19396,OK
11.502519,hbxql_114514,Tick,125,25,100,-100,127900,127600,-1875,47975,73475,OK
11.502519,ZenlikeTrading_428586,Tick,57,30,27,-27,127900,127600,686,15814,22699,OK
11.502519,Himalayas_748297,Tick,26,16,10,-10,127900,127600,114,-3414,-864,OK
11.502519,Quicker_1024,Tick,141,126,15,-15,127900,127600,685,-12585,-8760,OK
11.502519,Triumphal_Zephyr_112358,Tick,0,0,0,0,127900,127600,0,0,0,OK
11.502519,DollarsPlusPlus_1,Tick,99,60,39,-39,127900,127600,-2030,4330,14275,OK
11.770274,RenTech_1,Tick,42,30,12,-12,127400,127600,-536,16336,13936,OK
11.770274,hbxql_114514,Tick,125,25,100,-100,127400,127600,-1875,47975,27975,OK
11.770274,ZenlikeTrading_428586,Tick,57,30,27,-27,127400,127600,686,15814,10414,OK
11.770274,Himalayas_748297,Tick,28,16,12,-12,127400,127600,126,-3426,-5826,OK
11.770274,Quicker_1024,Tick,141,128,13,-13,127400,127600,697,-12797,-15397,OK
11.770274,Triumphal_Zephyr_112358,Tick,0,0,0,0,127400,127600,0,0,0,OK
11.770274,DollarsPlusPlus_1,Tick,99,60,39,-39,127400,127600,-2030,4330,-3470,OK
12.018074,RenTech_1,Tick,42,30,12,-12,127400,127600,-536,16336,13936,OK
12.018074,hbxql_114514,Tick,125,25,100,-100,127400,127600,-1875,47975,27975,OK
12.018074,ZenlikeTrading_428586,Tick,57,30,27,-27,127400,127600,686,15814,10414,OK
12.018074,Himalayas_748297,Tick,28,18,10,-10,127400,127600,101,-4001,-6001,OK
12.018074,Quicker_1024,Tick,143,128,15,-15,127400,127600,748,-12648,-15648,OK
12.018074,Triumphal_Zephyr_112358,Tick,0,0,0,0,127400,127600,0,0,0,OK
12.018074,DollarsPlusPlus_1,Tick,99,60,39,-39,127400,127600,-2030,4330,-3470,OK
12.287362,RenTech_1,Tick,42,30,12,-12,127400,127600,-536,16336,13936,OK
12.287362,hbxql_114514,Tick,125,25,100,-100,127400,127600,-1875,47975,27975,OK
12.287362,ZenlikeTrading_428586,Tick,57,30,27,-27,127400,127600,686,15814,10414,OK
12.287362,Himalayas_748297,Tick,28,18,10,-10,127400,127600,101,-4001,-6001,OK
12.287362,Quicker_1024,Tick,143,128,15,-15,127400,127600,748,-12648,-15648,OK
12.287362,Triumphal_Zephyr_112358,Tick,0,0,0,0,127400,127600,0,0,0,OK
12.287362,DollarsPlusPlus_1,Tick,99,60,39,-39,127400,127600,-2030,4330,-3470,OK
12.501007,RenTech_1,Tick,42,30,12,-12,127500,127700,-536,16336,13936,OK
12.501007,hbxql_114514,Tick,125,25,100,-100,127500,127700,-1875,47975,27975,OK
12.501007,ZenlikeTrading_428586,Tick,57,30,27,-27,127500,127700,686,15814,10414,OK
12.501007,Himalayas_748297,Tick,29,18,11,-11,127500,127700,88,-3988,-6188,OK
12.501007,Quicker_1024,Tick,143,129,14,-14,127500,127700,774,-12774,-15574,OK
12.501007,Triumphal_Zephyr_112358,Tick,0,0,0,0,127500,127700,0,0,0,OK
12.501007,DollarsPlusPlus_1,Tick,99,60,39,-39,127500,127700,-2030,4330,-3470,OK
12.766129,RenTech_1,Tick,42,30,12,-12,127700,127700,-536,16336,16336,OK
12.766129,hbxql_114514,Tick,125,25,100,-100,127700,127700,-1875,47975,47975,OK
12.766129,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127700,686,15814,15814,OK
12.766129,Himalayas_748297,Tick,29,20,9,-9,127700,127700,62,-4562,-4562,OK
12.766129,Quicker_1024,Tick,145,138,7,-7,127700,127700,710,-13410,-13410,OK
12.766129,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127700,0,0,0,OK
12.766129,DollarsPlusPlus_1,Tick,99,60,39,-39,127700,127700,-2030,4330,4330,OK
12.98094,RenTech_1,Tick,42,30,12,-12,127700,127700,-536,16336,16336,OK
12.98094,hbxql_114514,Tick,125,25,100,-100,127700,127700,-1875,47975,47975,OK
12.98094,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127700,686,15814,15814,OK
12.98094,Himalayas_748297,Tick,29,20,9,-9,127700,127700,62,-4562,-4562,OK
12.98094,Quicker_1024,Tick,145,138,7,-7,127700,127700,710,-13410,-13410,OK
12.98094,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127700,0,0,0,OK
12.98094,DollarsPlusPlus_1,Tick,99,60,39,-39,127700,127700,-2030,4330,4330,OK
13.205468,RenTech_1,Tick,42,30,12,-12,127800,127700,-536,16336,17536,OK
13.205468,hbxql_114514,Tick,125,25,100,-100,127800,127700,-1875,47975,57975,OK
13.205468,ZenlikeTrading_428586,Tick,57,30,27,-27,127800,127700,686,15814,18514,OK
13.205468,Himalayas_748297,Tick,30,20,10,-10,127800,127700,88,-4788,-3788,OK
13.205468,Quicker_1024,Tick,145,139,6,-6,127800,127700,697,-13397,-12797,OK
13.205468,Triumphal_Zephyr_112358,Tick,0,0,0,0,127800,127700,0,0,0,OK
13.205468,DollarsPlusPlus_1,Tick,99,60,39,-39,127800,127700,-2030,4330,8230,OK
13.510145,RenTech_1,Tick,42,30,12,-12,127800,127700,-536,16336,17536,OK
13.510145,hbxql_114514,Tick,125,25,100,-100,127800,127700,-1875,47975,57975,OK
13.510145,ZenlikeTrading_428586,Tick,57,30,27,-27,127800,127700,686,15814,18514,OK
13.510145,Himalayas_748297,Tick,31,22,9,-9,127800,127700,88,-5088,-4188,OK
13.510145,Quicker_1024,Tick,147,140,7,-7,127800,127700,735,-13435,-12735,OK
13.510145,Triumphal_Zephyr_112358,Tick,0,0,0,0,127800,127700,0,0,0,OK
13.510145,DollarsPlusPlus_1,Tick,99,60,39,-39,127800,127700,-2030,4330,8230,OK
13.78122,RenTech_1,Tick,42,40,2,-2,127800,127700,-664,20464,20664,OK
13.78122,hbxql_114514,Tick,125,34,91,-91,127800,127700,-1990,51690,60790,OK
13.78122,ZenlikeTrading_428586,Tick,57,30,27,-27,127800,127700,686,15814,18514,OK
13.78122,Himalayas_748297,Tick,32,26,6,-6,127800,127700,100,-5500,-4900,OK
13.78122,Quicker_1024,Tick,147,158,-11,11,127800,127700,544,-12444,-13544,OK
13.78122,Triumphal_Zephyr_112358,Tick,0,0,0,0,127800,127700,0,0,0,OK
13.78122,DollarsPlusPlus_1,Tick,101,83,18,-18,127800,127700,-2350,6750,8550,OK
13.969638,RenTech_1,Tick,42,40,2,-2,127800,127700,-664,20464,20664,OK
13.969638,hbxql_114514,Tick,125,34,91,-91,127800,127700,-1990,51690,60790,OK
13.969638,ZenlikeTrading_428586,Tick,57,30,27,-27,127800,127700,686,15814,18514,OK
13.969638,Himalayas_748297,Tick,32,26,6,-6,127800,127700,100,-5500,-4900,OK
13.969638,Quicker_1024,Tick,157,158,-1,1,127800,127700,685,-14585,-14685,OK
13.969638,Triumphal_Zephyr_112358,Tick,0,0,0,0,127800,127700,0,0,0,OK
13.969638,DollarsPlusPlus_1,Tick,101,93,8,-8,127800,127700,-2362,7762,8562,OK
14.290168,RenTech_1,Tick,42,40,2,-2,127600,127600,-664,20464,20464,OK
14.290168,hbxql_114514,Tick,125,34,91,-91,127600,127600,-1990,51690,51690,OK
14.290168,ZenlikeTrading_428586,Tick,57,30,27,-27,127600,127600,686,15814,15814,OK
14.290168,Himalayas_748297,Tick,32,28,4,-4,127600,127600,151,-5551,-5551,OK
14.290168,Quicker_1024,Tick,157,158,-1,1,127600,127600,685,-14585,-14585,OK
14.290168,Triumphal_Zephyr_112358,Tick,0,0,0,0,127600,127600,0,0,0,OK
14.290168,DollarsPlusPlus_1,Tick,103,93,10,-10,127600,127600,-2388,7588,7588,OK
14.517384,RenTech_1,Tick,42,40,2,-2,127600,127600,-664,20464,20464,OK
14.517384,hbxql_114514,Tick,125,34,91,-91,127600,127600,-1990,51690,51690,OK
14.517384,ZenlikeTrading_428586,Tick,57,30,27,-27,127600,127600,686,15814,15814,OK
14.517384,Himalayas_748297,Tick,32,30,2,-2,127600,127600,202,-5602,-5602,OK
14.517384,Quicker_1024,Tick,157,158,-1,1,127600,127600,685,-14585,-14585,OK
14.517384,Triumphal_Zephyr_112358,Tick,0,0,0,0,127600,127600,0,0,0,OK
14.517384,DollarsPlusPlus_1,Tick,105,93,12,-12,127600,127600,-2414,7414,7414,OK
14.716682,RenTech_1,Tick,42,40,2,-2,127600,127600,-664,20464,20464,OK
14.716682,hbxql_114514,Tick,125,34,91,-91,127600,127600,-1990,51690,51690,OK
14.716682,ZenlikeTrading_428586,Tick,57,30,27,-27,127600,127600,686,15814,15814,OK
14.716682,Himalayas_748297,Tick,32,32,0,0,127600,127600,253,-5453,-5453,OK
14.716682,Quicker_1024,Tick,157,168,-11,11,127600,127600,940,-13840,-13840,OK
14.716682,Triumphal_Zephyr_112358,Tick,0,0,0,0,127600,127600,0,0,0,OK
14.716682,DollarsPlusPlus_1,Tick,117,93,24,-24,127600,127600,-2568,5168,5168,OK
14.969776,RenTech_1,Tick,42,40,2,-2,127700,127600,-664,20464,20664,OK
14.969776,hbxql_114514,Tick,125,34,91,-91,127700,127600,-1990,51690,60790,OK
14.969776,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127600,686,15814,18514,OK
14.969776,Himalayas_748297,Tick,32,34,-2,2,127700,127600,304,-5304,-5504,OK
14.969776,Quicker_1024,Tick,157,178,-21,21,127700,127600,812,-11712,-13812,OK
14.969776,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127600,0,0,0,OK
14.969776,DollarsPlusPlus_1,Tick,119,107,12,-12,127700,127600,-2773,7773,8973,OK
15.200403,RenTech_1,Tick,42,40,2,-2,127700,127600,-664,20464,20664,OK
15.200403,hbxql_114514,Tick,125,34,91,-91,127700,127600,-1990,51690,60790,OK
15.200403,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127600,686,15814,18514,OK
15.200403,Himalayas_748297,Tick,32,34,-2,2,127700,127600,304,-5304,-5504,OK
15.200403,Quicker_1024,Tick,167,178,-11,11,127700,127600,1067,-14967,-16067,OK
15.200403,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127600,0,0,0,OK
15.200403,DollarsPlusPlus_1,Tick,119,117,2,-2,127700,127600,-2901,9901,10101,OK
15.544421,RenTech_1,Tick,42,40,2,-2,127700,127600,-664,20464,20664,OK
15.544421,hbxql_114514,Tick,125,34,91,-91,127700,127600,-1990,51690,60790,OK
15.544421,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127600,686,15814,18514,OK
15.544421,Himalayas_748297,Tick,34,36,-2,2,127700,127600,329,-5929,-6129,OK
15.544421,Quicker_1024,Tick,177,178,-1,1,127700,127600,1322,-16022,-16122,OK
15.544421,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127600,0,0,0,OK
15.544421,DollarsPlusPlus_1,Tick,119,139,-20,20,127700,127600,-3182,7982,5982,OK
15.71086,RenTech_1,Tick,42,40,2,-2,127700,127600,-664,20464,20664,OK
15.71086,hbxql_114514,Tick,125,34,91,-91,127700,127600,-1990,51690,60790,OK
15.71086,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127600,686,15814,18514,OK
15.71086,Himalayas_748297,Tick,34,36,-2,2,127700,127600,329,-5929,-6129,OK
15.71086,Quicker_1024,Tick,177,178,-1,1,127700,127600,1322,-16022,-16122,OK
15.71086,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127600,0,0,0,OK
15.71086,DollarsPlusPlus_1,Tick,119,139,-20,20,127700,127600,-3182,7982,5982,OK
15.95479,RenTech_1,Tick,42,40,2,-2,127700,127600,-664,20464,20664,OK
15.95479,hbxql_114514,Tick,125,34,91,-91,127700,127600,-1990,51690,60790,OK
15.95479,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127600,686,15814,18514,OK
15.95479,Himalayas_748297,Tick,34,36,-2,2,127700,127600,329,-5929,-6129,OK
15.95479,Quicker_1024,Tick,177,178,-1,1,127700,127600,1322,-16022,-16122,OK
15.95479,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127600,0,0,0,OK
15.95479,DollarsPlusPlus_1,Tick,119,139,-20,20,127700,127600,-3182,7982,5982,OK
16.291958,RenTech_1,Tick,42,40,2,-2,127700,127600,-664,20464,20664,OK
16.291958,hbxql_114514,Tick,125,34,91,-91,127700,127600,-1990,51690,60790,OK
16.291958,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127600,686,15814,18514,OK
16.291958,Himalayas_748297,Tick,34,36,-2,2,127700,127600,329,-5929,-6129,OK
16.291958,Quicker_1024,Tick,177,178,-1,1,127700,127600,1322,-16022,-16122,OK
16.291958,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127600,0,0,0,OK
16.291958,DollarsPlusPlus_1,Tick,119,139,-20,20,127700,127600,-3182,7982,5982,OK
16.54689,RenTech_1,Tick,42,40,2,-2,127600,127600,-664,20464,20464,OK
16.54689,hbxql_114514,Tick,125,34,91,-91,127600,127600,-1990,51690,51690,OK
16.54689,ZenlikeTrading_428586,Tick,57,30,27,-27,127600,127600,686,15814,15814,OK
16.54689,Himalayas_748297,Tick,36,36,0,0,127600,127600,303,-6303,-6303,OK
16.54689,Quicker_1024,Tick,177,180,-3,3,127600,127600,1373,-15873,-15873,OK
16.54689,Triumphal_Zephyr_112358,Tick,0,0,0,0,127600,127600,0,0,0,OK
16.54689,DollarsPlusPlus_1,Tick,119,139,-20,20,127600,127600,-3182,7982,7982,OK
16.727907,RenTech_1,Tick,42,40,2,-2,127500,127600,-664,20464,20264,OK
16.727907,hbxql_114514,Tick,125,34,91,-91,127500,127600,-1990,51690,42590,OK
16.727907,ZenlikeTrading_428586,Tick,57,30,27,-27,127500,127600,686,15814,13114,OK
16.727907,Himalayas_748297,Tick,36,37,-1,1,127500,127600,329,-6429,-6329,OK
16.727907,Quicker_1024,Tick,177,180,-3,3,127500,127600,1373,-15873,-15573,OK
16.727907,Triumphal_Zephyr_112358,Tick,0,0,0,0,127500,127600,0,0,0,OK
16.727907,DollarsPlusPlus_1,Tick,119,139,-20,20,127500,127600,-3182,7982,9982,OK
16.973089,RenTech_1,Tick,42,40,2,-2,127900,127600,-664,20464,20974,OK
16.973089,hbxql_114514,Tick,125,81,44,-44,127900,127600,-2591,71091,82311,OK
16.973089,ZenlikeTrading_428586,Tick,57,30,27,-27,127900,127600,686,15814,22699,OK
16.973089,Himalayas_748297,Tick,36,37,-1,1,127900,127600,329,-6429,-6684,OK
16.973089,Quicker_1024,Tick,177,190,-13,13,127900,127600,1245,-13745,-17060,OK
16.973089,Triumphal_Zephyr_112358,Tick,0,0,0,0,127900,127600,0,0,0,OK
16.973089,DollarsPlusPlus_1,Tick,119,169,-50,50,127900,127600,-3565,14365,1615,OK
17.210569,RenTech_1,Tick,42,40,2,-2,127900,127600,-664,20464,20974,OK
17.210569,hbxql_114514,Tick,125,81,44,-44,127900,127600,-2591,71091,82311,OK
17.210569,ZenlikeTrading_428586,Tick,57,30,27,-27,127900,127600,686,15814,22699,OK
17.210569,Himalayas_748297,Tick,36,37,-1,1,127900,127600,329,-6429,-6684,OK
17.210569,Quicker_1024,Tick,177,190,-13,13,127900,127600,1245,-13745,-17060,OK
17.210569,Triumphal_Zephyr_112358,Tick,0,0,0,0,127900,127600,0,0,0,OK
17.210569,DollarsPlusPlus_1,Tick,119,169,-50,50,127900,127600,-3565,14365,1615,OK
17.45069,RenTech_1,Tick,42,40,2,-2,127600,127700,-664,20464,20264,OK
17.45069,hbxql_114514,Tick,125,81,44,-44,127600,127700,-2591,71091,66691,OK
17.45069,ZenlikeTrading_428586,Tick,57,30,27,-27,127600,127700,686,15814,13114,OK
17.45069,Himalayas_748297,Tick,38,38,0,0,127600,127700,406,-6906,-6906,OK
17.45069,Quicker_1024,Tick,187,190,-3,3,127600,127700,1500,-15000,-14700,OK
17.45069,Triumphal_Zephyr_112358,Tick,0,0,0,0,127600,127700,0,0,0,OK
17.45069,DollarsPlusPlus_1,Tick,120,181,-61,61,127600,127700,-3732,13332,19432,OK
17.749929,RenTech_1,Tick,42,40,2,-2,127700,127700,-664,20464,20464,OK
17.749929,hbxql_114514,Tick,125,81,44,-44,127700,127700,-2591,71091,71091,OK
17.749929,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127700,686,15814,15814,OK
17.749929,Himalayas_748297,Tick,38,38,0,0,127700,127700,406,-6906,-6906,OK
17.749929,Quicker_1024,Tick,195,190,5,-5,127700,127700,1704,-15204,-15204,OK
17.749929,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127700,0,0,0,OK
17.749929,DollarsPlusPlus_1,Tick,120,189,-69,69,127700,127700,-3834,12634,12634,OK
17.9947,RenTech_1,Tick,42,40,2,-2,127700,127800,-664,20464,20264,OK
17.9947,hbxql_114514,Tick,125,81,44,-44,127700,127800,-2591,71091,66691,OK
17.9947,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127800,686,15814,13114,OK
17.9947,Himalayas_748297,Tick,38,38,0,0,127700,127800,406,-6906,-6906,OK
17.9947,Quicker_1024,Tick,195,190,5,-5,127700,127800,1704,-15204,-15704,OK
17.9947,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127800,0,0,0,OK
17.9947,DollarsPlusPlus_1,Tick,120,189,-69,69,127700,127800,-3834,12634,19534,OK
18.216634,RenTech_1,Tick,42,40,2,-2,127700,127800,-664,20464,20264,OK
18.216634,hbxql_114514,Tick,125,81,44,-44,127700,127800,-2591,71091,66691,OK
18.216634,ZenlikeTrading_428586,Tick,57,30,27,-27,127700,127800,686,15814,13114,OK
18.216634,Himalayas_748297,Tick,38,39,-1,1,127700,127800,432,-7132,-7032,OK
18.216634,Quicker_1024,Tick,196,190,6,-6,127700,127800,1691,-15191,-15791,OK
18.216634,Triumphal_Zephyr_112358,Tick,0,0,0,0,127700,127800,0,0,0,OK
18.216634,DollarsPlusPlus_1,Tick,120,189,-69,69,127700,127800,-3834,12634,19534,OK
18.462841,RenTech_1,Tick,42,40,2,-2,127500,128000,-664,20464,19952,OK
18.462841,hbxql_114514,Tick,181,81,100,-100,127500,128000,-2157,77057,51457,OK
18.462841,ZenlikeTrading_428586,Tick,57,30,27,-27,127500,128000,686,15814,8902,OK
18.462841,Himalayas_748297,Tick,40,39,1,-1,127500,128000,406,-6906,-7162,OK
18.462841,Quicker_1024,Tick,206,200,6,-6,127500,128000,1435,-18935,-20471,OK
18.462841,Triumphal_Zephyr_112358,Tick,0,0,0,0,127500,128000,0,0,0,OK
18.462841,DollarsPlusPlus_1,Tick,130,209,-79,79,127500,128000,-4218,5018,25242,OK
18.767885,RenTech_1,Tick,42,40,2,-2,127500,128000,-664,20464,19952,OK
18.767885,hbxql_114514,Tick,181,81,100,-100,127500,128000,-2157,77057,51457,OK
18.767885,ZenlikeTrading_428586,Tick,57,30,27,-27,127500,128000,686,15814,8902,OK
18.767885,Himalayas_748297,Tick,40,39,1,-1,127500,128000,406,-6906,-7162,OK
18.767885,Quicker_1024,Tick,206,200,6,-6,127500,128000,1435,-18935,-20471,OK
18.767885,Triumphal_Zephyr_112358,Tick,0,0,0,0,127500,128000,0,0,0,OK
18.767885,DollarsPlusPlus_1,Tick,130,209,-79,79,127500,128000,-4218,5018,25242,OK
18.978451,RenTech_1,Tick,42,40,2,-2,127500,128000,-664,20464,19952,OK
18.978451,hbxql_114514,Tick,181,81,100,-100,127500,128000,-2157,77057,51457,OK
18.978451,ZenlikeTrading_428586,Tick,57,30,27,-27,127500,128000,686,15814,8902,OK
18.978451,Himalayas_748297,Tick,40,39,1,-1,127500,128000,406,-6906,-7162,OK
18.978451,Quicker_1024,Tick,206,200,6,-6,127500,128000,1435,-18935,-20471,OK
18.978451,Triumphal_Zephyr_112358,Tick,0,0,0,0,127500,128000,0,0,0,OK
18.978451,DollarsPlusPlus_1,Tick,130,209,-79,79,127500,128000,-4218,5018,25242,OK
19.275765,RenTech_1,Tick,42,40,2,-2,127800,128000,-664,20464,20064,OK
19.275765,hbxql_114514,Tick,181,81,100,-100,127800,128000,-2157,77057,57057,OK
19.275765,ZenlikeTrading_428586,Tick,57,30,27,-27,127800,128000,686,15814,10414,OK
19.275765,Himalayas_748297,Tick,40,40,0,0,127800,128000,432,-7132,-7132,OK
19.275765,Quicker_1024,Tick,207,200,7,-7,127800,128000,1422,-18922,-20322,OK
19.275765,Triumphal_Zephyr_112358,Tick,0,0,0,0,127800,128000,0,0,0,OK
19.275765,DollarsPlusPlus_1,Tick,130,209,-79,79,127800,128000,-4218,5018,20818,OK
19.489773,RenTech_1,Tick,42,40,2,-2,127800,128000,-664,20464,20064,OK
19.489773,hbxql_114514,Tick,181,81,100,-100,127800,128000,-2157,77057,57057,OK
19.489773,ZenlikeTrading_428586,Tick,57,30,27,-27,127800,128000,686,15814,10414,OK
19.489773,Himalayas_748297,Tick,40,40,0,0,127800,128000,432,-7132,-7132,OK
19.489773,Quicker_1024,Tick,207,200,7,-7,127800,128000,1422,-18922,-20322,OK
19.489773,Triumphal_Zephyr_112358,Tick,0,0,0,0,127800,128000,0,0,0,OK
19.489773,DollarsPlusPlus_1,Tick,130,209,-79,79,127800,128000,-4218,5018,20818,OK
19.760656,RenTech_1,Tick,42,40,2,-2,128000,128000,-664,20464,20464,OK
19.760656,hbxql_114514,Tick,181,81,100,-100,128000,128000,-2157,77057,77057,OK
19.760656,ZenlikeTrading_428586,Tick,57,30,27,-27,128000,128000,686,15814,15814,OK
19.760656,Himalayas_748297,Tick,41,40,1,-1,128000,128000,458,-7258,-7258,OK
19.760656,Quicker_1024,Tick,207,200,7,-7,128000,128000,1422,-18922,-18922,OK
19.760656,Triumphal_Zephyr_112358,Tick,0,0,0,0,128000,128000,0,0,0,OK
19.760656,DollarsPlusPlus_1,Tick,130,210,-80,80,128000,128000,-4231,4931,4931,OK
19.973288,RenTech_1,Tick,42,40,2,-2,127900,128000,-664,20464,20264,OK
19.973288,hbxql_114514,Tick,181,81,100,-100,127900,128000,-2157,77057,67057,OK
19.973288,ZenlikeTrading_428586,Tick,57,30,27,-27,127900,128000,686,15814,13114,OK
19.973288,Himalayas_748297,Tick,42,42,0,0,127900,128000,535,-7835,-7835,OK
19.973288,Quicker_1024,Tick,207,200,7,-7,127900,128000,1422,-18922,-19622,OK
19.973288,Triumphal_Zephyr_112358,Tick,0,0,0,0,127900,128000,0,0,0,OK
19.973288,DollarsPlusPlus_1,Tick,132,211,-79,79,127900,128000,-4270,4870,12770,OK
20.235086,RenTech_1,Tick,42,40,2,-2,127900,128000,-664,20464,20264,OK
20.235086,hbxql_114514,Tick,181,81,100,-100,127900,128000,-2157,77057,67057,OK
20.235086,ZenlikeTrading_428586,Tick,57,30,27,-27,127900,128000,686,15814,13114,OK
20.235086,Himalayas_748297,Tick,43,43,0,0,127900,128000,587,-8187,-8187,OK
20.235086,Quicker_1024,Tick,207,200,7,-7,127900,128000,1422,-18922,-19622,OK
20.235086,Triumphal_Zephyr_112358,Tick,0,0,0,0,127900,128000,0,0,0,OK
20.235086,DollarsPlusPlus_1,Tick,133,212,-79,79,127900,128000,-4296,4796,12696,OK
20.48304,RenTech_1,Tick,42,40,2,-2,128000,128000,-664,20464,20464,OK
20.48304,hbxql_114514,Tick,181,81,100,-100,128000,128000,-2157,77057,77057,OK
20.48304,ZenlikeTrading_428586,Tick,57,30,27,-27,128000,128000,686,15814,15814,OK
20.48304,Himalayas_748297,Tick,45,43,2,-2,128000,128000,638,-8238,-8238,OK
20.48304,Quicker_1024,Tick,217,200,17,-17,128000,128000,1678,-19178,-19178,OK
20.48304,Triumphal_Zephyr_112358,Tick,0,0,0,0,128000,128000,0,0,0,OK
20.48304,DollarsPlusPlus_1,Tick,133,224,-91,91,128000,128000,-4450,2550,2550,OK
20.716485,RenTech_1,Tick,42,40,2,-2,128000,128000,-664,20464,20464,OK
20.716485,hbxql_114514,Tick,181,81,100,-100,128000,128000,-2157,77057,77057,OK
20.716485,ZenlikeTrading_428586,Tick,57,30,27,-27,128000,128000,686,15814,15814,OK
20.716485,Himalayas_748297,Tick,47,43,4,-4,128000,128000,689,-8289,-8289,OK
20.716485,Quicker_1024,Tick,217,200,17,-17,128000,128000,1678,-19178,-19178,OK
20.716485,Triumphal_Zephyr_112358,Tick,0,0,0,0,128000,128000,0,0,0,OK
20.716485,DollarsPlusPlus_1,Tick,133,226,-93,93,128000,128000,-4476,2176,2176,OK
20.957212,RenTech_1,Tick,42,40,2,-2,128000,128000,-664,20464,20464,OK
20.957212,hbxql_114514,Tick,181,81,100,-100,128000,128000,-2157,77057,77057,OK
20.957212,ZenlikeTrading_428586,Tick,57,30,27,-27,128000,128000,686,15814,15814,OK
20.957212,Himalayas_748297,Tick,48,43,5,-5,128000,128000,715,-8315,-8315,OK
20.957212,Quicker_1024,Tick,217,200,17,-17,128000,128000,1678,-19178,-19178,OK
20.957212,Triumphal_Zephyr_112358,Tick,0,0,0,0,128000,128000,0,0,0,OK
20.957212,DollarsPlusPlus_1,Tick,133,227,-94,94,128000,128000,-4489,2089,2089,OK
21.266594,RenTech_1,Tick,42,40,2,-2,128000,128100,-664,20464,20264,OK
21.266594,hbxql_114514,Tick,181,81,100,-100,128000,128100,-2157,77057,67057,OK
21.266594,ZenlikeTrading_428586,Tick,57,30,27,-27,128000,128100,686,15814,13114,OK
21.266594,Himalayas_748297,Tick,50,43,7,-7,128000,128100,766,-8366,-9066,OK
21.266594,Quicker_1024,Tick,217,200,17,-17,128000,128100,1678,-19178,-20878,OK
21.266594,Triumphal_Zephyr_112358,Tick,0,0,0,0,128000,128100,0,0,0,OK
21.266594,DollarsPlusPlus_1,Tick,133,229,-96,96,128000,128100,-4515,1915,11515,OK
21.532966,RenTech_1,Tick,42,40,2,-2,128200,128100,-664,20464,20664,OK
21.532966,hbxql_114514,Tick,181,81,100,-100,128200,128100,-2157,77057,87057,OK
21.532966,ZenlikeTrading_428586,Tick,57,30,27,-27,128200,128100,686,15814,18514,OK
21.532966,Himalayas_748297,Tick,50,43,7,-7,128200,128100,766,-8366,-7666,OK
